GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Europe,E7G_EU,E042N018T1,100000,4200000,1800000,1,X0042_Y0080
Equi7Grid,V14,Europe,E7G_EU,E042N017T1,100000,4200000,1700000,1,X0042_Y0081
Equi7Grid,V14,Europe,E7G_EU,E042N016T1,100000,4200000,1600000,1,X0042_Y0082
Equi7Grid,V14,Europe,E7G_EU,E042N015T1,100000,4200000,1500000,1,X0042_Y0083
Equi7Grid,V14,Europe,E7G_EU,E042N014T1,100000,4200000,1400000,1,X0042_Y0084
Equi7Grid,V14,Europe,E7G_EU,E042N013T1,100000,4200000,1300000,1,X0042_Y0085
Equi7Grid,V14,Europe,E7G_EU,E042N012T1,100000,4200000,1200000,1,X0042_Y0086
Equi7Grid,V14,Europe,E7G_EU,E043N035T1,100000,4300000,3500000,1,X0043_Y0063
Equi7Grid,V14,Europe,E7G_EU,E043N034T1,100000,4300000,3400000,1,X0043_Y0064
Equi7Grid,V14,Europe,E7G_EU,E043N031T1,100000,4300000,3100000,1,X0043_Y0067
Equi7Grid,V14,Europe,E7G_EU,E043N030T1,100000,4300000,3000000,1,X0043_Y0068
Equi7Grid,V14,Europe,E7G_EU,E043N029T1,100000,4300000,2900000,1,X0043_Y0069
Equi7Grid,V14,Europe,E7G_EU,E043N028T1,100000,4300000,2800000,1,X0043_Y0070
Equi7Grid,V14,Europe,E7G_EU,E043N023T1,100000,4300000,2300000,1,X0043_Y0075
Equi7Grid,V14,Europe,E7G_EU,E043N022T1,100000,4300000,2200000,1,X0043_Y0076
Equi7Grid,V14,Europe,E7G_EU,E043N021T1,100000,4300000,2100000,1,X0043_Y0077
Equi7Grid,V14,Europe,E7G_EU,E043N020T1,100000,4300000,2000000,1,X0043_Y0078
Equi7Grid,V14,Europe,E7G_EU,E043N019T1,100000,4300000,1900000,1,X0043_Y0079
Equi7Grid,V14,Europe,E7G_EU,E043N018T1,100000,4300000,1800000,1,X0043_Y0080
Equi7Grid,V14,Europe,E7G_EU,E043N017T1,100000,4300000,1700000,1,X0043_Y0081
Equi7Grid,V14,Europe,E7G_EU,E043N016T1,100000,4300000,1600000,1,X0043_Y0082
Equi7Grid,V14,Europe,E7G_EU,E043N015T1,100000,4300000,1500000,1,X0043_Y0083
