GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Northamerica,E7G_NA,E058N067T1,100000,5800000,6700000,1,X0058_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E058N066T1,100000,5800000,6600000,1,X0058_Y0032
Equi7Grid,V14,Northamerica,E7G_NA,E058N065T1,100000,5800000,6500000,1,X0058_Y0033
Equi7Grid,V14,Northamerica,E7G_NA,E058N007T1,100000,5800000,700000,0,X0058_Y0091
Equi7Grid,V14,Northamerica,E7G_NA,E059N080T1,100000,5900000,8000000,1,X0059_Y0018
Equi7Grid,V14,Northamerica,E7G_NA,E059N079T1,100000,5900000,7900000,1,X0059_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E059N078T1,100000,5900000,7800000,1,X0059_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E059N077T1,100000,5900000,7700000,1,X0059_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E059N076T1,100000,5900000,7600000,1,X0059_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E059N075T1,100000,5900000,7500000,1,X0059_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E059N074T1,100000,5900000,7400000,1,X0059_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E059N073T1,100000,5900000,7300000,1,X0059_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E059N072T1,100000,5900000,7200000,1,X0059_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E059N071T1,100000,5900000,7100000,1,X0059_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E059N070T1,100000,5900000,7000000,1,X0059_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E059N069T1,100000,5900000,6900000,1,X0059_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E059N068T1,100000,5900000,6800000,1,X0059_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E059N067T1,100000,5900000,6700000,1,X0059_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E059N066T1,100000,5900000,6600000,1,X0059_Y0032
Equi7Grid,V14,Northamerica,E7G_NA,E059N065T1,100000,5900000,6500000,1,X0059_Y0033
Equi7Grid,V14,Northamerica,E7G_NA,E059N064T1,100000,5900000,6400000,1,X0059_Y0034
Equi7Grid,V14,Northamerica,E7G_NA,E060N080T1,100000,6000000,8000000,1,X0060_Y0018
Equi7Grid,V14,Northamerica,E7G_NA,E060N079T1,100000,6000000,7900000,1,X0060_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E060N078T1,100000,6000000,7800000,1,X0060_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E060N077T1,100000,6000000,7700000,1,X0060_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E060N076T1,100000,6000000,7600000,1,X0060_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E060N075T1,100000,6000000,7500000,1,X0060_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E060N074T1,100000,6000000,7400000,1,X0060_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E060N073T1,100000,6000000,7300000,1,X0060_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E060N072T1,100000,6000000,7200000,1,X0060_Y0026
