GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Africa,E7G_AF,E022N067T1,100000,2200000,6700000,1,X0022_Y0031
Equi7Grid,V14,Africa,E7G_AF,E022N066T1,100000,2200000,6600000,1,X0022_Y0032
Equi7Grid,V14,Africa,E7G_AF,E022N065T1,100000,2200000,6500000,1,X0022_Y0033
Equi7Grid,V14,Africa,E7G_AF,E022N064T1,100000,2200000,6400000,1,X0022_Y0034
Equi7Grid,V14,Africa,E7G_AF,E022N063T1,100000,2200000,6300000,1,X0022_Y0035
Equi7Grid,V14,Africa,E7G_AF,E022N062T1,100000,2200000,6200000,1,X0022_Y0036
Equi7Grid,V14,Africa,E7G_AF,E022N061T1,100000,2200000,6100000,1,X0022_Y0037
Equi7Grid,V14,Africa,E7G_AF,E022N060T1,100000,2200000,6000000,1,X0022_Y0038
Equi7Grid,V14,Africa,E7G_AF,E022N059T1,100000,2200000,5900000,1,X0022_Y0039
Equi7Grid,V14,Africa,E7G_AF,E022N058T1,100000,2200000,5800000,1,X0022_Y0040
Equi7Grid,V14,Africa,E7G_AF,E022N057T1,100000,2200000,5700000,1,X0022_Y0041
Equi7Grid,V14,Africa,E7G_AF,E022N056T1,100000,2200000,5600000,1,X0022_Y0042
Equi7Grid,V14,Africa,E7G_AF,E022N008T1,100000,2200000,800000,1,X0022_Y0090
Equi7Grid,V14,Africa,E7G_AF,E023N084T1,100000,2300000,8400000,1,X0023_Y0014
Equi7Grid,V14,Africa,E7G_AF,E023N083T1,100000,2300000,8300000,1,X0023_Y0015
Equi7Grid,V14,Africa,E7G_AF,E023N082T1,100000,2300000,8200000,1,X0023_Y0016
Equi7Grid,V14,Africa,E7G_AF,E023N081T1,100000,2300000,8100000,1,X0023_Y0017
Equi7Grid,V14,Africa,E7G_AF,E023N080T1,100000,2300000,8000000,1,X0023_Y0018
Equi7Grid,V14,Africa,E7G_AF,E023N079T1,100000,2300000,7900000,1,X0023_Y0019
Equi7Grid,V14,Africa,E7G_AF,E023N078T1,100000,2300000,7800000,1,X0023_Y0020
Equi7Grid,V14,Africa,E7G_AF,E023N077T1,100000,2300000,7700000,1,X0023_Y0021
Equi7Grid,V14,Africa,E7G_AF,E023N076T1,100000,2300000,7600000,1,X0023_Y0022
Equi7Grid,V14,Africa,E7G_AF,E023N075T1,100000,2300000,7500000,1,X0023_Y0023
Equi7Grid,V14,Africa,E7G_AF,E023N074T1,100000,2300000,7400000,1,X0023_Y0024
Equi7Grid,V14,Africa,E7G_AF,E023N073T1,100000,2300000,7300000,1,X0023_Y0025
Equi7Grid,V14,Africa,E7G_AF,E023N072T1,100000,2300000,7200000,1,X0023_Y0026
Equi7Grid,V14,Africa,E7G_AF,E023N071T1,100000,2300000,7100000,1,X0023_Y0027
Equi7Grid,V14,Africa,E7G_AF,E023N070T1,100000,2300000,7000000,1,X0023_Y0028
Equi7Grid,V14,Africa,E7G_AF,E023N069T1,100000,2300000,6900000,1,X0023_Y0029
Equi7Grid,V14,Africa,E7G_AF,E023N068T1,100000,2300000,6800000,1,X0023_Y0030
Equi7Grid,V14,Africa,E7G_AF,E023N067T1,100000,2300000,6700000,1,X0023_Y0031
Equi7Grid,V14,Africa,E7G_AF,E023N066T1,100000,2300000,6600000,1,X0023_Y0032
Equi7Grid,V14,Africa,E7G_AF,E023N065T1,100000,2300000,6500000,1,X0023_Y0033
Equi7Grid,V14,Africa,E7G_AF,E023N064T1,100000,2300000,6400000,1,X0023_Y0034
Equi7Grid,V14,Africa,E7G_AF,E023N063T1,100000,2300000,6300000,1,X0023_Y0035
Equi7Grid,V14,Africa,E7G_AF,E023N062T1,100000,2300000,6200000,1,X0023_Y0036
Equi7Grid,V14,Africa,E7G_AF,E023N061T1,100000,2300000,6100000,1,X0023_Y0037
Equi7Grid,V14,Africa,E7G_AF,E023N060T1,100000,2300000,6000000,1,X0023_Y0038
Equi7Grid,V14,Africa,E7G_AF,E023N059T1,100000,2300000,5900000,1,X0023_Y0039
Equi7Grid,V14,Africa,E7G_AF,E023N058T1,100000,2300000,5800000,1,X0023_Y0040
Equi7Grid,V14,Africa,E7G_AF,E023N057T1,100000,2300000,5700000,1,X0023_Y0041
Equi7Grid,V14,Africa,E7G_AF,E023N056T1,100000,2300000,5600000,1,X0023_Y0042
Equi7Grid,V14,Africa,E7G_AF,E023N008T1,100000,2300000,800000,1,X0023_Y0090
